"","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","EC.number","Cross.reference..GeneID.","Cross.reference..KEGG.","Cross.reference..GeneDB.","Ensembl.transcript","Cross.reference..RefSeq.","Cross.reference..UniGene.","Gene.ontology..GO.","Gene.ontology.IDs","Involvement.in.disease","Interacts.with","g_o"
"2069","P27843","YIGG_ECOLI","reviewed","Inner membrane protein YigG","yigG b3818 JW5590","Escherichia coli (strain K12)",126,"","948344;","ecj:JW5590;eco:b3818;",NA,NA,"NP_418262.2;",NA,"integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]","GO:0005886; GO:0005887",NA,"","GO:0005886 GO:0005887"
"2070","P31470","YIEK_ECOLI","reviewed","Uncharacterized protein YieK","yieK b3718 JW5613","Escherichia coli (strain K12)",240,"","948229;","ecj:JW5613;eco:b3718;",NA,NA,"WP_000766900.1;YP_026242.1;",NA,"cytoplasm [GO:0005737]; cytosol [GO:0005829]; glucosamine-6-phosphate deaminase activity [GO:0004342]; identical protein binding [GO:0042802]; carbohydrate metabolic process [GO:0005975]; glucosamine catabolic process [GO:0006043]; N-acetylglucosamine catabolic process [GO:0006046]; N-acetylneuraminate catabolic process [GO:0019262]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","GO:0004342; GO:0005737; GO:0005829; GO:0005975; GO:0006043; GO:0006046; GO:0006048; GO:0019262; GO:0042802",NA,"","GO:0004342 GO:0005737 GO:0005829 GO:0005975 GO:0006043 GO:0006046 GO:0006048 GO:0019262 GO:0042802"
"2071","P60872","YIDE_ECOLI","reviewed","Putative transport protein YidE","yidE yibE b3685 JW3662","Escherichia coli (strain K12)",553,"","948193;","ecj:JW3662;eco:b3685;",NA,NA,"NP_418140.4;WP_001279752.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cation transmembrane transporter activity [GO:0008324]; potassium ion transport [GO:0006813]","GO:0005886; GO:0006813; GO:0008324; GO:0016021",NA,"","GO:0005886 GO:0006813 GO:0008324 GO:0016021"
"2072","P32129","YIHG_ECOLI","reviewed","Probable acyltransferase YihG (EC 2.3.-.-)","yihG b3862 JW3834","Escherichia coli (strain K12)",310,"2.3.-.-","948350;","ecj:JW3834;eco:b3862;",NA,NA,"NP_418299.1;WP_001311257.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transferase activity, transferring acyl groups [GO:0016746]; phospholipid metabolic process [GO:0006644]","GO:0005886; GO:0006644; GO:0016021; GO:0016746",NA,"","GO:0005886 GO:0006644 GO:0016021 GO:0016746"
"2073","P22787","YIFB_ECOLI","reviewed","Uncharacterized protein YifB","yifB b3765 JW3738","Escherichia coli (strain K12)",506,"","948282;","ecj:JW3738;eco:b3765;",NA,NA,"NP_418214.2;WP_000058964.1;",NA,"ATP-dependent peptidase activity [GO:0004176]","GO:0004176",NA,"","GO:0004176"
"2074","P31449","YIDL_ECOLI","reviewed","Uncharacterized HTH-type transcriptional regulator YidL","yidL b3680 JW3656","Escherichia coli (strain K12)",297,"","948186;","ecj:JW3656;eco:b3680;",NA,NA,"NP_418136.2;WP_001013540.1;",NA,"DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; transcription, DNA-templated [GO:0006351]","GO:0003700; GO:0006351; GO:0043565",NA,"","GO:0003700 GO:0006351 GO:0043565"
"2075","P0ADM4","YIDQ_ECOLI","reviewed","Uncharacterized protein YidQ","yidQ b3688 JW5633","Escherichia coli (strain K12)",110,"","948199;","ecj:JW5633;eco:b3688;",NA,NA,"NP_418143.2;WP_000620888.1;",NA,"cellular response to DNA damage stimulus [GO:0006974]","GO:0006974",NA,"","GO:0006974"
"2076","P0A8H6","YIHI_ECOLI","reviewed","Der GTPase-activating protein YihI (GAP)","yihI b3866 JW3837","Escherichia coli (strain K12)",169,"","948363;","ecj:JW3837;eco:b3866;",NA,NA,"NP_418302.1;WP_001295266.1;",NA,"cytosol [GO:0005829]; GTPase activator activity [GO:0005096]; negative regulation of ribosome biogenesis [GO:0090071]; positive regulation of GTPase activity [GO:0043547]; ribosome biogenesis [GO:0042254]","GO:0005096; GO:0005829; GO:0042254; GO:0043547; GO:0090071",NA,"P0A8A8; P37634","GO:0005096 GO:0005829 GO:0042254 GO:0043547 GO:0090071"
"2077","P31463","YIDZ_ECOLI","reviewed","HTH-type transcriptional regulator YidZ","yidZ b3711 JW3689","Escherichia coli (strain K12)",319,"","948227;","ecj:JW3689;eco:b3711;",NA,NA,"NP_418167.1;WP_001311238.1;",NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription, DNA-templated [GO:0006351]","GO:0003677; GO:0003700; GO:0006351",NA,"","GO:0003677 GO:0003700 GO:0006351"
"2078","P0ACM9","YIHL_ECOLI","reviewed","Uncharacterized HTH-type transcriptional regulator YihL","yihL b3872 JW3843","Escherichia coli (strain K12)",236,"","948368;","ecj:JW3843;eco:b3872;",NA,NA,"NP_418308.1;WP_000829798.1;",NA,"DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; negative regulation of transcription, DNA-templated [GO:0045892]; transcription, DNA-templated [GO:0006351]","GO:0003677; GO:0003700; GO:0006351; GO:0045892",NA,"","GO:0003677 GO:0003700 GO:0006351 GO:0045892"
"2079","P32167","YIIX_ECOLI","reviewed","Uncharacterized protein YiiX","yiiX b3937 JW3908","Escherichia coli (strain K12)",202,"","948436;","ecj:JW3908;eco:b3937;",NA,NA,"NP_418372.1;WP_000797353.1;",NA,"","",NA,"",""
"2080","P0ABT8","YIJE_ECOLI","reviewed","Probable cystine transporter YijE","yijE b3943 JW5557","Escherichia coli (strain K12)",301,"","948445;","ecj:JW5557;eco:b3943;",NA,NA,"NP_418378.4;WP_001271242.1;",NA,"integral component of membrane [GO:0016021]; integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; sulfur amino acid transmembrane transporter activity [GO:0000099]; threonine efflux transmembrane transporter activity [GO:0015565]; sulfur amino acid transport [GO:0000101]","GO:0000099; GO:0000101; GO:0005886; GO:0005887; GO:0015565; GO:0016021",NA,"","GO:0000099 GO:0000101 GO:0005886 GO:0005887 GO:0015565 GO:0016021"
"2081","P32668","YIJF_ECOLI","reviewed","Uncharacterized protein YijF","yijF b3944 JW3916","Escherichia coli (strain K12)",205,"","948441;","ecj:JW3916;eco:b3944;",NA,NA,"NP_418379.1;WP_000647891.1;",NA,"","",NA,"",""
"2082","P39298","YJFP_ECOLI","reviewed","Esterase YjfP (EC 3.1.-.-)","yjfP b4190 JW4148","Escherichia coli (strain K12)",249,"3.1.-.-","948707;","ecj:JW4148;eco:b4190;",NA,NA,"NP_418611.1;WP_000569707.1;",NA,"hydrolase activity [GO:0016787]; serine-type peptidase activity [GO:0008236]; short-chain carboxylesterase activity [GO:0034338]","GO:0008236; GO:0016787; GO:0034338",NA,"","GO:0008236 GO:0016787 GO:0034338"
"2083","P0AF86","YJFY_ECOLI","reviewed","Uncharacterized protein YjfY","yjfY b4199 JW4157","Escherichia coli (strain K12)",91,"","948713;","ecj:JW4157;eco:b4199;",NA,NA,"NP_418620.1;WP_000492914.1;",NA,"periplasmic space [GO:0042597]","GO:0042597",NA,"","GO:0042597"
"2084","P0A8Y1","YJJG_ECOLI","reviewed","Pyrimidine 5'-nucleotidase YjjG (EC 3.1.3.5) (House-cleaning nucleotidase) (Non-canonical pyrimidine nucleotide phosphatase) (Nucleoside 5'-monophosphate phosphohydrolase) (dUMP phosphatase)","yjjG b4374 JW4336","Escherichia coli (strain K12)",225,"3.1.3.5","948899;","ecj:JW4336;eco:b4374;",NA,NA,"NP_418791.1;WP_000870710.1;",NA,"cytoplasm [GO:0005737]; 5'-nucleotidase activity [GO:0008253]; manganese ion binding [GO:0030145]; nucleotide binding [GO:0000166]; phosphatase activity [GO:0016791]; pyrimidine nucleobase salvage [GO:0043100]; response to xenobiotic stimulus [GO:0009410]; thymine metabolic process [GO:0019859]","GO:0000166; GO:0005737; GO:0008253; GO:0009410; GO:0016791; GO:0019859; GO:0030145; GO:0043100",NA,"","GO:0000166 GO:0005737 GO:0008253 GO:0009410 GO:0016791 GO:0019859 GO:0030145 GO:0043100"
"2085","P0DPN2","YKID_ECOLI","reviewed","Protein YkiD","ykiD b4732","Escherichia coli (strain K12)",27,"","","",NA,NA,"",NA,"","",NA,"",""
"2086","P0ADD5","YJJP_ECOLI","reviewed","Inner membrane protein YjjP","yjjP b4364 JW5796","Escherichia coli (strain K12)",256,"","948812;","ecj:JW5796;eco:b4364;",NA,NA,"NP_418784.4;WP_001338213.1;",NA,"integral component of plasma membrane [GO:0005887]; plasma membrane [GO:0005886]; succinate transport [GO:0015744]","GO:0005886; GO:0005887; GO:0015744",NA,"","GO:0005886 GO:0005887 GO:0015744"
"2087","P55914","YJJZ_ECOLI","reviewed","Uncharacterized protein YjjZ","yjjZ b4567 JW5797","Escherichia coli (strain K12)",78,"","1450313;","ecj:JW5797;eco:b4567;",NA,NA,"YP_588478.1;",NA,"","",NA,"",""
"2088","P75804","YLII_ECOLI","reviewed","Aldose sugar dehydrogenase YliI (Asd) (EC 1.1.5.-) (Soluble aldose sugar dehydrogenase YliI)","yliI b0837 JW0821","Escherichia coli (strain K12)",371,"1.1.5.-","945467;","ecj:JW0821;eco:b0837;",NA,NA,"NP_415358.1;WP_000555031.1;",NA,"cell outer membrane [GO:0009279]; outer membrane-bounded periplasmic space [GO:0030288]; calcium ion binding [GO:0005509]; oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor [GO:0016901]; pyrroloquinoline quinone binding [GO:0070968]","GO:0005509; GO:0009279; GO:0016901; GO:0030288; GO:0070968",NA,"","GO:0005509 GO:0009279 GO:0016901 GO:0030288 GO:0070968"
"2089","P0DPN6","YLIM_ECOLI","reviewed","Protein YliM","yliM b4736","Escherichia coli (strain K12)",21,"","","",NA,NA,"",NA,"","",NA,"",""
"2090","P0AAS5","YLBF_ECOLI","reviewed","Uncharacterized protein YlbF","ylbF b0520 JW0509","Escherichia coli (strain K12)",271,"","945195;","ecj:JW0509;eco:b0520;",NA,NA,"NP_415053.1;WP_000152519.1;",NA,"","",NA,"",""
"2091","P77688","YLBG_ECOLI","reviewed","Protein YlbG","ylbG b0502 JW5880","Escherichia coli (strain K12)",123,"","","ecj:JW5880;",NA,NA,"",NA,"DNA binding [GO:0003677]","GO:0003677",NA,"","GO:0003677"
"2092","P77759","YLBH_ECOLI","reviewed","Putative uncharacterized protein YlbH","ylbH b0499 JW0488","Escherichia coli (strain K12)",236,"","","ecj:JW0488;",NA,NA,"",NA,"","",NA,"",""
"2093","P0AAA5","YMCE_ECOLI","reviewed","Uncharacterized protein YmcE","ymcE sfa b0991 JW0975","Escherichia coli (strain K12)",76,"","946951;","ecj:JW0975;eco:b0991;",NA,NA,"NP_415511.1;WP_001309400.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021",NA,"","GO:0005886 GO:0016021"
"2094","C1P5Z9","YMIB_ECOLI","reviewed","Putative protein YmiB","ymiB b4672 JW1278.1","Escherichia coli (strain K12)",34,"","7751616;","eco:b4672;",NA,NA,"WP_000221855.1;YP_002791239.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2095","P64459","YNCJ_ECOLI","reviewed","Uncharacterized protein YncJ","yncJ b1436 JW1432","Escherichia coli (strain K12)",76,"","945990;","ecj:JW1432;eco:b1436;",NA,NA,"NP_415953.1;WP_000494244.1;",NA,"","",NA,"",""
"2096","P58034","YMGF_ECOLI","reviewed","Inner membrane protein YmgF","ymgF b4520 JW1156","Escherichia coli (strain K12)",72,"","1450253;","ecj:JW1156;eco:b4520;",NA,NA,"WP_001065861.1;YP_588447.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; cell cycle [GO:0007049]; cell division [GO:0051301]","GO:0005886; GO:0007049; GO:0016021; GO:0051301",NA,"P0AD68; P0AEN4; P06136","GO:0005886 GO:0007049 GO:0016021 GO:0051301"
"2097","P0AEB5","YNAI_ECOLI","reviewed","Low conductance mechanosensitive channel YnaI","ynaI b1330 JW1323","Escherichia coli (strain K12)",343,"","945898;","ecj:JW1323;eco:b1330;",NA,NA,"NP_415846.1;WP_000559900.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; ion transport [GO:0006811]; transmembrane transport [GO:0055085]","GO:0005886; GO:0006811; GO:0016021; GO:0042802; GO:0055085",NA,"Itself","GO:0005886 GO:0006811 GO:0016021 GO:0042802 GO:0055085"
"2098","P76148","YNEG_ECOLI","reviewed","Uncharacterized protein YneG","yneG b1523 JW1516","Escherichia coli (strain K12)",119,"","946171;","ecj:JW1516;eco:b1523;",NA,NA,"NP_416040.1;WP_001191027.1;",NA,"","",NA,"",""
"2099","P0DPO3","YNAL_ECOLI","reviewed","Protein YnaL","ynaL b4743","Escherichia coli (strain K12)",57,"","","",NA,NA,"WP_001296046.1;",NA,"","",NA,"",""
"2100","P76150","YNEK_ECOLI","reviewed","Uncharacterized protein YneK","yneK b1527 JW1520","Escherichia coli (strain K12)",371,"","946080;","ecj:JW1520;eco:b1527;",NA,NA,"NP_416044.1;WP_000258599.1;",NA,"","",NA,"",""
"2101","P77783","YNFF_ECOLI","reviewed","Probable dimethyl sulfoxide reductase chain YnfF (DMSO reductase) (EC 1.8.99.-)","ynfF b1588 JW5260","Escherichia coli (strain K12)",807,"1.8.99.-","945268;","ecj:JW5260;eco:b1588;",NA,NA,"NP_416105.4;WP_001340362.1;",NA,"outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; dimethyl sulfoxide reductase activity [GO:0009389]; electron transfer activity [GO:0009055]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; selenate reductase activity [GO:0033797]; anaerobic respiration [GO:0009061]","GO:0005886; GO:0009055; GO:0009061; GO:0009389; GO:0030151; GO:0030288; GO:0033797; GO:0043546; GO:0051539",NA,"P69853","GO:0005886 GO:0009055 GO:0009061 GO:0009389 GO:0030151 GO:0030288 GO:0033797 GO:0043546 GO:0051539"
"2102","A5A618","YNHF_ECOLI","reviewed","Uncharacterized protein YnhF","ynhF b4602 JW1649.1","Escherichia coli (strain K12)",29,"","5061505;","eco:b4602;",NA,NA,"WP_000102278.1;YP_001165321.1;",NA,"integral component of membrane [GO:0016021]; membrane [GO:0016020]; plasma membrane [GO:0005886]; cellular response to hypoxia [GO:0071456]","GO:0005886; GO:0016020; GO:0016021; GO:0071456",NA,"","GO:0005886 GO:0016020 GO:0016021 GO:0071456"
"2103","P76239","YOAI_ECOLI","reviewed","Uncharacterized protein YoaI","yoaI b1788 JW5885","Escherichia coli (strain K12)",34,"","946294;","ecj:JW5885;eco:b1788;",NA,NA,"NP_416302.2;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2104","P64493","YOAF_ECOLI","reviewed","Uncharacterized protein YoaF","yoaF b1793 JW1782","Escherichia coli (strain K12)",84,"","946310;","ecj:JW1782;eco:b1793;",NA,NA,"NP_416307.1;WP_000691930.1;",NA,"","",NA,"",""
"2105","P77739","YNIA_ECOLI","reviewed","Putative kinase YniA","yniA b1725 JW1714","Escherichia coli (strain K12)",286,"","946236;","ecj:JW1714;eco:b1725;",NA,NA,"NP_416239.1;WP_000267650.1;",NA,"kinase activity [GO:0016301]","GO:0016301",NA,"","GO:0016301"
"2106","P76208","YNIB_ECOLI","reviewed","Uncharacterized protein YniB","yniB b1726 JW1715","Escherichia coli (strain K12)",178,"","945140;","ecj:JW1715;eco:b1726;",NA,NA,"NP_416240.1;WP_000222163.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021",NA,"","GO:0005886 GO:0016021"
"2107","Q2EES1","YNID_ECOLI","reviewed","Uncharacterized protein YniD","yniD b4535 JW5911","Escherichia coli (strain K12)",35,"","1450269;","ecj:JW5911;eco:b4535;",NA,NA,"WP_001142445.1;YP_588455.2;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"2108","P76612","YPJB_ECOLI","reviewed","Uncharacterized protein YpjB","ypjB b2649 JW2629","Escherichia coli (strain K12)",263,"","","ecj:JW2629;",NA,NA,"WP_000445897.1;",NA,"","",NA,"",""
"2109","P64567","YQGB_ECOLI","reviewed","Uncharacterized protein YqgB","yqgB b2939 JW2906","Escherichia coli (strain K12)",43,"","947433;","ecj:JW2906;eco:b2939;",NA,NA,"NP_417414.2;WP_001297406.1;",NA,"cytoplasm [GO:0005737]; response to acidic pH [GO:0010447]","GO:0005737; GO:0010447",NA,"","GO:0005737 GO:0010447"
"2110","P64570","YQGC_ECOLI","reviewed","Uncharacterized protein YqgC","yqgC b2940 JW2907","Escherichia coli (strain K12)",71,"","945052;","ecj:JW2907;eco:b2940;",NA,NA,"NP_417415.1;WP_001303650.1;",NA,"","",NA,"",""
"2111","P46879","YQGD_ECOLI","reviewed","Uncharacterized protein YqgD","yqgD b2941 JW2908","Escherichia coli (strain K12)",83,"","","ecj:JW2908;",NA,NA,"WP_001326496.1;",NA,"","",NA,"",""
"2112","Q47710","YQJK_ECOLI","reviewed","Uncharacterized protein YqjK","yqjK b3100 JW3071","Escherichia coli (strain K12)",99,"","947610;","ecj:JW3071;eco:b3100;",NA,NA,"NP_417571.1;WP_000096091.1;",NA,"cytosol [GO:0005829]","GO:0005829",NA,"","GO:0005829"
"2113","P42913","YRAH_ECOLI","reviewed","Uncharacterized fimbrial-like protein YraH","yraH b3142 JW3111","Escherichia coli (strain K12)",194,"","947658;","ecj:JW3111;eco:b3142;",NA,NA,"NP_417611.1;WP_001045432.1;",NA,"pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]; pilus organization [GO:0043711]","GO:0007155; GO:0009289; GO:0043709; GO:0043711",NA,"","GO:0007155 GO:0009289 GO:0043709 GO:0043711"
"2114","P0AFR9","YDCV_ECOLI","reviewed","Inner membrane ABC transporter permease protein YdcV","ydcV b1443 JW1438","Escherichia coli (strain K12)",264,"","945903;","ecj:JW1438;eco:b1443;",NA,NA,"NP_415960.1;WP_000555458.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; DNA import into cell involved in transformation [GO:0009290]; transmembrane transport [GO:0055085]","GO:0005886; GO:0009290; GO:0016021; GO:0055085",NA,"","GO:0005886 GO:0009290 GO:0016021 GO:0055085"
"2115","P31131","YDEJ_ECOLI","reviewed","Protein YdeJ","ydeJ b1537 JW1530","Escherichia coli (strain K12)",172,"","946067;","ecj:JW1530;eco:b1537;",NA,NA,"NP_416055.1;WP_001024746.1;",NA,"","",NA,"",""
"2116","P76111","YDCZ_ECOLI","reviewed","Inner membrane protein YdcZ","ydcZ b1447 JW1442","Escherichia coli (strain K12)",149,"","946008;","ecj:JW1442;eco:b1447;",NA,NA,"NP_415964.1;WP_001076535.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021",NA,"P00363","GO:0005886 GO:0016021"
"2117","P31826","YDDA_ECOLI","reviewed","Inner membrane ABC transporter ATP-binding protein YddA (CDS102)","yddA b1496 JW5242","Escherichia coli (strain K12)",561,"","945945;","ecj:JW5242;eco:b1496;",NA,NA,"NP_416013.1;WP_000628576.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATPase activity, coupled to transmembrane movement of substances [GO:0042626]","GO:0005524; GO:0005886; GO:0016021; GO:0042626",NA,"","GO:0005524 GO:0005886 GO:0016021 GO:0042626"
"2118","P0ACW2","YDBJ_ECOLI","reviewed","Uncharacterized protein YdbJ","ydbJ b4529 JW5215","Escherichia coli (strain K12)",88,"","4056027;","ecj:JW5215;eco:b4529;",NA,NA,"WP_001295715.1;YP_588453.1;",NA,"","",NA,"",""
"2119","P76162","YDFU_ECOLI","reviewed","Uncharacterized protein YdfU","ydfU b1560 JW5909","Escherichia coli (strain K12)",349,"","946108;","ecj:JW5909;eco:b1560;",NA,NA,"NP_416078.4;",NA,"","",NA,"",""
"2120","P76163","YDFV_ECOLI","reviewed","Uncharacterized protein YdfV","ydfV b1565 JW1557","Escherichia coli (strain K12)",101,"","948801;","ecj:JW1557;eco:b1565;",NA,NA,"NP_416083.1;WP_001326990.1;",NA,"","",NA,"",""
"2121","P64463","YDFZ_ECOLI","reviewed","Putative selenoprotein YdfZ","ydfZ b1541 JW1534","Escherichia coli (strain K12)",67,"","948796;","ecj:JW1534;eco:b1541;",NA,NA,"NP_416059.1;WP_000214712.1;",NA,"cytosol [GO:0005829]","GO:0005829",NA,"","GO:0005829"
"2122","P31991","YDCD_ECOLI","reviewed","Uncharacterized protein YdcD (ORF-E2)","ydcD b1457 JW1452","Escherichia coli (strain K12)",160,"","946958;","ecj:JW1452;eco:b1457;",NA,NA,"NP_415974.1;WP_000939263.1;",NA,"","",NA,"",""
"2123","P77804","YDGA_ECOLI","reviewed","Protein YdgA","ydgA b1614 JW1606","Escherichia coli (strain K12)",502,"","946172;","ecj:JW1606;eco:b1614;",NA,NA,"NP_416131.1;WP_001043339.1;",NA,"plasma membrane [GO:0005886]; identical protein binding [GO:0042802]","GO:0005886; GO:0042802",NA,"Itself","GO:0005886 GO:0042802"
"2124","P0ACX0","YDGC_ECOLI","reviewed","Inner membrane protein YdgC","ydgC b1607 JW1599","Escherichia coli (strain K12)",111,"","945156;","ecj:JW1599;eco:b1607;",NA,NA,"NP_416124.1;WP_000524868.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]","GO:0005886; GO:0016021",NA,"","GO:0005886 GO:0016021"
"2125","P64451","YDCL_ECOLI","reviewed","Uncharacterized lipoprotein YdcL","ydcL b1431 JW1427","Escherichia coli (strain K12)",222,"","948203;","ecj:JW1427;eco:b1431;",NA,NA,"NP_415948.1;WP_001261013.1;",NA,"plasma membrane [GO:0005886]","GO:0005886",NA,"","GO:0005886"
"2126","P0ACW0","YDAF_ECOLI","reviewed","Uncharacterized protein YdaF","ydaF b4527 JW1349 b1353.1","Escherichia coli (strain K12)",51,"","945911;","ecj:JW1349;eco:b4527;",NA,NA,"NP_415872.2;WP_001169151.1;",NA,"","",NA,"",""
"2127","P64479","YDIZ_ECOLI","reviewed","Uncharacterized protein YdiZ","ydiZ b1724 JW1713","Escherichia coli (strain K12)",96,"","946232;","ecj:JW1713;eco:b1724;",NA,NA,"NP_416238.1;WP_000146159.1;",NA,"endoribonuclease activity [GO:0004521]; cellular response to DNA damage stimulus [GO:0006974]","GO:0004521; GO:0006974",NA,"","GO:0004521 GO:0006974"
