"","Entry","Entry.name","Status","Protein.names","Gene.names","Organism","Length","EC.number","Cross.reference..GeneID.","Cross.reference..KEGG.","Cross.reference..GeneDB.","Ensembl.transcript","Cross.reference..RefSeq.","Cross.reference..UniGene.","Gene.ontology..GO.","Gene.ontology.IDs","Involvement.in.disease","Interacts.with","g_o"
"1270","Q9HUL1","Q9HUL1_PSEAE","unreviewed","Chemotaxis protein MotA","motA PA4954","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",283,"","879861;","pae:PA4954;",NA,NA,"NP_253641.1;WP_003102044.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; bacterial-type flagellum-dependent cell motility [GO:0071973]; bacterial-type flagellum-dependent swarming motility [GO:0071978]","GO:0005886; GO:0016021; GO:0071973; GO:0071978",NA,"","GO:0005886 GO:0016021 GO:0071973 GO:0071978"
"1271","Q9HY38","Q9HY38_PSEAE","unreviewed","Probable porin","PA3588","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",416,"","880221;","pae:PA3588;",NA,NA,"NP_252278.1;WP_003098463.1;",NA,"integral component of cell outer membrane [GO:0045203]; porin activity [GO:0015288]; substrate-specific channel activity [GO:0022838]","GO:0015288; GO:0022838; GO:0045203",NA,"","GO:0015288 GO:0022838 GO:0045203"
"1272","Q9I1T1","Q9I1T1_PSEAE","unreviewed","Uncharacterized protein","PA2184","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",169,"","883138;","pae:PA2184;",NA,NA,"NP_250874.1;WP_003113674.1;",NA,"","",NA,"",""
"1273","Q9I444","Q9I444_PSEAE","unreviewed","Probable sigma-70 factor, ECF subfamily","PA1300","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",175,"","881504;","pae:PA1300;",NA,NA,"NP_249991.1;WP_003082669.1;",NA,"cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; sigma factor activity [GO:0016987]; DNA-templated transcription, initiation [GO:0006352]; regulation of iron ion transport [GO:0034756]","GO:0003677; GO:0003700; GO:0005829; GO:0006352; GO:0016987; GO:0034756",NA,"","GO:0003677 GO:0003700 GO:0005829 GO:0006352 GO:0016987 GO:0034756"
"1274","Q9I2C8","Q9I2C8_PSEAE","unreviewed","Sensor kinase, EraS","eraS PA1979","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",216,"","880447;","pae:PA1979;",NA,NA,"NP_250669.1;WP_003107757.1;",NA,"integral component of membrane [GO:0016021]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]; positive regulation of transcription, DNA-templated [GO:0045893]","GO:0000155; GO:0016021; GO:0045893; GO:0046983",NA,"","GO:0000155 GO:0016021 GO:0045893 GO:0046983"
"1275","Q9I6Q6","Q9I6Q6_PSEAE","unreviewed","Gamma-carboxymuconolactone decarboxylase","pcaC PA0232","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",133,"","882116;","pae:PA0232;",NA,NA,"NP_248923.1;WP_003112676.1;",NA,"peroxiredoxin activity [GO:0051920]","GO:0051920",NA,"","GO:0051920"
"1276","Q9HY55","Q9HY55_PSEAE","unreviewed","Phosphotransferase system transporter enzyme I, FruI","fruI PA3562","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",956,"","880225;","pae:PA3562;",NA,NA,"NP_252252.1;WP_003119534.1;",NA,"kinase activity [GO:0016301]; fructose import [GO:0032445]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]","GO:0009401; GO:0016301; GO:0032445",NA,"","GO:0009401 GO:0016301 GO:0032445"
"1277","Q9HX14","Q9HX14_PSEAE","unreviewed","Uncharacterized protein","PA4013","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",236,"","878997;","pae:PA4013;",NA,NA,"NP_252702.1;WP_003114086.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"1278","Q9I2Y6","Q9I2Y6_PSEAE","unreviewed","Uncharacterized protein","PA1751","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",125,"","883073;","pae:PA1751;",NA,NA,"NP_250442.1;WP_003122849.1;",NA,"","",NA,"",""
"1279","Q9I116","Q9I116_PSEAE","unreviewed","Ferrioxamine receptor FoxA","foxA PA2466","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",820,"","882859;","pae:PA2466;",NA,NA,"NP_251156.1;WP_003113289.1;",NA,"cell outer membrane [GO:0009279]; outer membrane [GO:0019867]; iron ion binding [GO:0005506]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]; cell surface receptor signaling pathway [GO:0007166]; siderophore transport [GO:0015891]","GO:0005506; GO:0007166; GO:0009279; GO:0015344; GO:0015891; GO:0019867; GO:0038023",NA,"","GO:0005506 GO:0007166 GO:0009279 GO:0015344 GO:0015891 GO:0019867 GO:0038023"
"1280","Q9HZ91","Q9HZ91_PSEAE","unreviewed","Probable transcriptional regulator","PA3133","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",180,"","880097;","pae:PA3133;",NA,NA,"NP_251823.1;WP_003115025.1;",NA,"DNA binding [GO:0003677]","GO:0003677",NA,"","GO:0003677"
"1281","Q9HYQ3","Q9HYQ3_PSEAE","unreviewed","Uncharacterized protein","PA3342","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",338,"","882507;","pae:PA3342;",NA,NA,"NP_252032.1;WP_003098754.1;",NA,"","",NA,"",""
"1282","Q9HZN1","Q9HZN1_PSEAE","unreviewed","Probable peptidase","PA2973","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",326,"","879106;","pae:PA2973;",NA,NA,"NP_251663.1;WP_003091146.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; serine-type peptidase activity [GO:0008236]; signal peptide processing [GO:0006465]","GO:0005886; GO:0006465; GO:0008236; GO:0016021",NA,"","GO:0005886 GO:0006465 GO:0008236 GO:0016021"
"1283","Q9I1X5","Q9I1X5_PSEAE","unreviewed","Probable metallothionein","PA2140","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",79,"","880550;","pae:PA2140;",NA,NA,"NP_250830.1;WP_003100805.1;",NA,"metal ion binding [GO:0046872]","GO:0046872",NA,"","GO:0046872"
"1284","Q9I682","Q9I682_PSEAE","unreviewed","Uncharacterized protein","PA0435","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",492,"","877601;","pae:PA0435;",NA,NA,"NP_249126.1;WP_003114902.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"1285","Q9I628","Q9I628_PSEAE","unreviewed","Uncharacterized protein","PA0490","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",97,"","879667;","pae:PA0490;",NA,NA,"NP_249181.1;WP_003113255.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"1286","Q9HYQ7","Q9HYQ7_PSEAE","unreviewed","Uncharacterized protein","PA3338","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",96,"","882503;","pae:PA3338;",NA,NA,"NP_252028.1;WP_003091717.1;",NA,"","",NA,"",""
"1287","Q9I182","Q9I182_PSEAE","unreviewed","Pyoverdine synthetase D","pvdD PA2399","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",2448,"","879750;","pae:PA2399;",NA,NA,"NP_251089.1;WP_010895611.1;",NA,"cytoplasm [GO:0005737]; acyl carrier activity [GO:0000036]; catalytic activity [GO:0003824]; hydrolase activity, acting on ester bonds [GO:0016788]; ligase activity [GO:0016874]; phosphopantetheine binding [GO:0031177]; pyoverdine biosynthetic process [GO:0002049]","GO:0000036; GO:0002049; GO:0003824; GO:0005737; GO:0016788; GO:0016874; GO:0031177",NA,"","GO:0000036 GO:0002049 GO:0003824 GO:0005737 GO:0016788 GO:0016874 GO:0031177"
"1288","Q9I3U4","Q9I3U4_PSEAE","unreviewed","Probable pyruvate carboxylase","PA1400","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",1095,"","879389;","pae:PA1400;",NA,NA,"NP_250091.1;WP_003112417.1;",NA,"ATP binding [GO:0005524]; ligase activity [GO:0016874]; metal ion binding [GO:0046872]","GO:0005524; GO:0016874; GO:0046872",NA,"","GO:0005524 GO:0016874 GO:0046872"
"1289","G3XD57","G3XD57_PSEAE","unreviewed","Uncharacterized protein","PA0636","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",611,"","878378;","pae:PA0636;",NA,NA,"NP_249327.1;WP_003113187.1;",NA,"","",NA,"",""
"1290","Q9I156","Q9I156_PSEAE","unreviewed","PvdG","pvdG PA2425","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",254,"","882840;","pae:PA2425;",NA,NA,"NP_251115.1;WP_003113067.1;",NA,"hydrolase activity, acting on ester bonds [GO:0016788]; lipid biosynthetic process [GO:0008610]; pyoverdine biosynthetic process [GO:0002049]","GO:0002049; GO:0008610; GO:0016788",NA,"","GO:0002049 GO:0008610 GO:0016788"
"1291","Q9HT94","Q9HT94_PSEAE","unreviewed","Citrate transporter","citA PA5476","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",429,"","878200;","pae:PA5476;",NA,NA,"NP_254163.1;WP_003096941.1;",NA,"integral component of plasma membrane [GO:0005887]; transporter activity [GO:0005215]; transmembrane transport [GO:0055085]","GO:0005215; GO:0005887; GO:0055085",NA,"","GO:0005215 GO:0005887 GO:0055085"
"1292","Q9I2F0","Q9I2F0_PSEAE","unreviewed","Uncharacterized protein","PA1954","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",340,"","880832;","pae:PA1954;",NA,NA,"NP_250644.1;WP_003113480.1;",NA,"amyloid fibril formation [GO:1990000]; pathogenesis [GO:0009405]","GO:0009405; GO:1990000",NA,"","GO:0009405 GO:1990000"
"1293","Q9HWW0","Q9HWW0_PSEAE","unreviewed","Probable epimerase","PA4068","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",309,"","878712;","pae:PA4068;",NA,NA,"NP_252757.1;WP_003093339.1;",NA,"catalytic activity [GO:0003824]; coenzyme binding [GO:0050662]","GO:0003824; GO:0050662",NA,"","GO:0003824 GO:0050662"
"1294","G3XDA5","G3XDA5_PSEAE","unreviewed","Anaerobically-induced outer membrane porin OprE","oprE PA0291","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",460,"","879473;","pae:PA0291;",NA,NA,"NP_248982.1;WP_003084265.1;",NA,"integral component of cell outer membrane [GO:0045203]; outer membrane [GO:0019867]; porin activity [GO:0015288]; substrate-specific channel activity [GO:0022838]","GO:0015288; GO:0019867; GO:0022838; GO:0045203",NA,"","GO:0015288 GO:0019867 GO:0022838 GO:0045203"
"1295","Q9HWJ5","Q9HWJ5_PSEAE","unreviewed","Uncharacterized protein","PA4186","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",439,"","880486;","pae:PA4186;",NA,NA,"NP_252875.1;WP_003112975.1;",NA,"cytoplasm [GO:0005737]; oxidoreductase activity [GO:0016491]","GO:0005737; GO:0016491",NA,"","GO:0005737 GO:0016491"
"1296","Q9HUL7","Q9HUL7_PSEAE","unreviewed","N-acetylmuramoyl-L-alanine amidase","amiB PA4947","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",475,"","878469;","pae:PA4947;",NA,NA,"NP_253634.1;WP_003123571.1;",NA,"outer membrane-bounded periplasmic space [GO:0030288]; N-acetylmuramoyl-L-alanine amidase activity [GO:0008745]; peptidoglycan catabolic process [GO:0009253]","GO:0008745; GO:0009253; GO:0030288",NA,"","GO:0008745 GO:0009253 GO:0030288"
"1297","Q9HYE1","Q9HYE1_PSEAE","unreviewed","Uncharacterized protein","PA3465","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",571,"","877842;","pae:PA3465;",NA,NA,"NP_252155.1;WP_003103747.1;",NA,"integral component of membrane [GO:0016021]","GO:0016021",NA,"","GO:0016021"
"1298","Q9HWS3","Q9HWS3_PSEAE","unreviewed","Uncharacterized protein","PA4105","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",251,"","878008;","pae:PA4105;",NA,NA,"NP_252794.1;WP_003113019.1;",NA,"","",NA,"",""
"1299","Q9HXL4","Q9HXL4_PSEAE","unreviewed","Probable transporter","PA3781","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",426,"","879165;","pae:PA3781;",NA,NA,"NP_252470.1;WP_003113810.1;",NA,"integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]","GO:0005886; GO:0016021; GO:0022857",NA,"","GO:0005886 GO:0016021 GO:0022857"
"1300","Q9HYP5","Q9HYP5_PSEAE","unreviewed","FlgM","flgM PA3351","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",107,"","882518;","pae:PA3351;",NA,NA,"NP_252041.1;WP_003098742.1;",NA,"sigma factor antagonist activity [GO:0016989]; negative regulation of transcription, DNA-templated [GO:0045892]","GO:0016989; GO:0045892",NA,"","GO:0016989 GO:0045892"
"1301","Q9HWU1","Q9HWU1_PSEAE","unreviewed","Uncharacterized protein","PA4087","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",274,"","878759;","pae:PA4087;",NA,NA,"NP_252776.1;WP_003113031.1;",NA,"","",NA,"",""
"1302","Q9I761","Q9I761_PSEAE","unreviewed","Uncharacterized protein","PA0071","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",570,"","879195;","pae:PA0071;",NA,NA,"NP_248761.1;WP_003106615.1;",NA,"","",NA,"",""
"1303","Q9I4R8","Q9I4R8_PSEAE","unreviewed","Probable NADH dehydrogenase","PA1056","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",499,"","881220;","pae:PA1056;",NA,NA,"NP_249747.1;WP_003112516.1;",NA,"integral component of membrane [GO:0016021]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; sodium:proton antiporter activity [GO:0015385]; ATP synthesis coupled electron transport [GO:0042773]; sodium ion transmembrane transport [GO:0035725]","GO:0008137; GO:0015385; GO:0016021; GO:0035725; GO:0042773",NA,"","GO:0008137 GO:0015385 GO:0016021 GO:0035725 GO:0042773"
"1304","Q9I1W3","Q9I1W3_PSEAE","unreviewed","Probable trehalose synthase","PA2152","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",1100,"","881356;","pae:PA2152;",NA,NA,"NP_250842.1;WP_003088929.1;",NA,"catalytic activity [GO:0003824]; carbohydrate metabolic process [GO:0005975]","GO:0003824; GO:0005975",NA,"","GO:0003824 GO:0005975"
"1305","Q9HZF1","Q9HZF1_PSEAE","unreviewed","Uncharacterized protein","PA3057","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",76,"","879928;","pae:PA3057;",NA,NA,"NP_251747.1;WP_003091282.1;",NA,"","",NA,"",""
"1306","Q9I0K7","Q9I0K7_PSEAE","unreviewed","Probable acetyl transferase","PA2631","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",141,"","882338;","pae:PA2631;",NA,NA,"NP_251321.1;WP_003090444.1;",NA,"glucosamine 6-phosphate N-acetyltransferase activity [GO:0004343]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]","GO:0004343; GO:0006048",NA,"","GO:0004343 GO:0006048"
"1307","Q9I2J6","Q9I2J6_PSEAE","unreviewed","Probable major facilitator superfamily (MFS) transporter","PA1908","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",403,"","877833;","pae:PA1908;",NA,NA,"NP_250598.1;WP_003147483.1;",NA,"integral component of membrane [GO:0016021]; transporter activity [GO:0005215]; transmembrane transport [GO:0055085]","GO:0005215; GO:0016021; GO:0055085",NA,"","GO:0005215 GO:0016021 GO:0055085"
"1308","Q9I3Q5","Q9I3Q5_PSEAE","unreviewed","Flagellar protein FliL","PA1442","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",173,"","881856;","pae:PA1442;",NA,NA,"NP_250133.1;WP_003083042.1;",NA,"bacterial-type flagellum basal body [GO:0009425]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; chemotaxis [GO:0006935]","GO:0005886; GO:0006935; GO:0009425; GO:0016021; GO:0071978",NA,"","GO:0005886 GO:0006935 GO:0009425 GO:0016021 GO:0071978"
"1309","Q9HYV3","Q9HYV3_PSEAE","unreviewed","Uncharacterized protein","PA3290","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",882,"","882453;","pae:PA3290;",NA,NA,"NP_251980.1;WP_010895654.1;",NA,"","",NA,"",""
"1310","Q9I1L0","Q9I1L0_PSEAE","unreviewed","Probable 2-hydroxyacid dehydrogenase","PA2263","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",328,"","877698;","pae:PA2263;",NA,NA,"NP_250953.1;WP_003113741.1;",NA,"cytosol [GO:0005829]; glyoxylate reductase (NADP) activity [GO:0030267]; hydroxypyruvate reductase activity [GO:0016618]; NAD binding [GO:0051287]","GO:0005829; GO:0016618; GO:0030267; GO:0051287",NA,"","GO:0005829 GO:0016618 GO:0030267 GO:0051287"
"1311","G3XD91","G3XD91_PSEAE","unreviewed","Poly(3-hydroxyalkanoic acid) depolymerase","phaD PA5057","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",285,"","881171;","pae:PA5057;",NA,NA,"NP_253744.1;WP_003095866.1;",NA,"","",NA,"",""
"1312","Q9I5F1","Q9I5F1_PSEAE","unreviewed","Uncharacterized protein","PA0787","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",387,"","878491;","pae:PA0787;",NA,NA,"NP_249478.1;WP_003109755.1;",NA,"ATP binding [GO:0005524]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]","GO:0000731; GO:0005524; GO:0006302",NA,"","GO:0000731 GO:0005524 GO:0006302"
"1313","G3XCY7","G3XCY7_PSEAE","unreviewed","Paerucumarin biosynthesis protein PvcD","pvcD PA2257","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",215,"","878068;","pae:PA2257;",NA,NA,"NP_250947.1;WP_003113737.1;",NA,"periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]","GO:0005506; GO:0009055; GO:0020037; GO:0042597",NA,"","GO:0005506 GO:0009055 GO:0020037 GO:0042597"
"1314","Q9I3L1","Q9I3L1_PSEAE","unreviewed","Uncharacterized protein","PA1501","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",260,"","879362;","pae:PA1501;",NA,NA,"NP_250192.1;WP_003087181.1;",NA,"racemase and epimerase activity, acting on carbohydrates and derivatives [GO:0016857]","GO:0016857",NA,"","GO:0016857"
"1315","Q9I3I2","Q9I3I2_PSEAE","unreviewed","Uncharacterized protein","PA1531","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",288,"","883076;","pae:PA1531;",NA,NA,"NP_250222.1;WP_003120462.1;",NA,"","",NA,"",""
"1316","Q9I5K1","Q9I5K1_PSEAE","unreviewed","Uncharacterized protein","PA0727","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",430,"","880742;","pae:PA0727;",NA,NA,"NP_249418.1;WP_003115206.1;",NA,"","",NA,"",""
"1317","Q9I3J2","Q9I3J2_PSEAE","unreviewed","Probable guanine deaminase","PA1521","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",434,"","883114;","pae:PA1521;",NA,NA,"NP_250212.1;WP_003114680.1;",NA,"guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]; guanine catabolic process [GO:0006147]; guanine metabolic process [GO:0046098]","GO:0006147; GO:0008270; GO:0008892; GO:0046098",NA,"","GO:0006147 GO:0008270 GO:0008892 GO:0046098"
"1318","Q9I3S7","Q9I3S7_PSEAE","unreviewed","Probable decarboxylase","PA1417","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",533,"","881729;","pae:PA1417;",NA,NA,"NP_250108.1;WP_003112428.1;",NA,"catalytic activity [GO:0003824]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]","GO:0000287; GO:0003824; GO:0030976",NA,"","GO:0000287 GO:0003824 GO:0030976"
"1319","Q9I4D8","Q9I4D8_PSEAE","unreviewed","Uncharacterized protein","PA1200","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",220,"","877932;","pae:PA1200;",NA,NA,"NP_249891.1;WP_003086626.1;",NA,"O-methyltransferase activity [GO:0008171]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]","GO:0008171; GO:0008757",NA,"","GO:0008171 GO:0008757"
"1320","Q9I1W6","Q9I1W6_PSEAE","unreviewed","Uncharacterized protein","PA2149","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",80,"","881390;","pae:PA2149;",NA,NA,"NP_250839.1;WP_003088922.1;",NA,"","",NA,"",""
"1321","Q9I1I5","Q9I1I5_PSEAE","unreviewed","Glucose dehydrogenase","gcd PA2290","Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1)",803,"","877639;","pae:PA2290;",NA,NA,"NP_250980.1;WP_003089344.1;",NA,"integral component of membrane [GO:0016021]; quinone binding [GO:0048038]; quinoprotein glucose dehydrogenase activity [GO:0008876]","GO:0008876; GO:0016021; GO:0048038",NA,"","GO:0008876 GO:0016021 GO:0048038"
